0.00598156 0.00598156   0.999982 
   1.91456    0.94149  -0.337041 
   1.91999   0.939644  -0.342153 
   1.92543   0.937771  -0.347255 
   1.93086    0.93587  -0.352346 
    1.9363   0.933941  -0.357428 
   1.94173   0.931984  -0.362498 
   1.94717       0.93  -0.367558 
    1.9526   0.927989  -0.372608 
   1.95804    0.92595  -0.377646 
   1.96347   0.923884  -0.382673 
   1.96891   0.921791  -0.387688 
   1.97434    0.91967  -0.392693 
   1.97978   0.917522  -0.397685 
   1.98521   0.915347  -0.402666 
   1.99065   0.913145  -0.407635 
   1.99608   0.910916  -0.412592 
   2.00152    0.90866  -0.417537 
   2.00695   0.906377  -0.422469 
   2.01239   0.904068  -0.427389 
   2.01782   0.901732  -0.432296 
   2.02326   0.899369  -0.437191 
   2.02869   0.896979  -0.442073 
   2.03413   0.894563  -0.446941 
   2.03956   0.892121  -0.451797 
     2.045   0.889652  -0.456639 
   2.05043   0.887157  -0.461467 
   2.05587   0.884636  -0.466282 
    2.0613   0.882089  -0.471083 
   2.06674   0.879515   -0.47587 
   2.07217   0.876916  -0.480644 
   2.07761   0.874291  -0.485403 
   2.08304    0.87164  -0.490147 
   2.08848   0.868963  -0.494877 
   2.09391    0.86626  -0.499593 
   2.09935   0.863532  -0.504294 
   2.10478   0.860779  -0.508979 
   2.11022      0.858   -0.51365 
   2.11565   0.855195  -0.518306 
   2.12109   0.852366  -0.522946 
   2.12652   0.849511  -0.527571 
   2.13196   0.846631  -0.532181 
   2.13739   0.843726  -0.536774 
   2.14283   0.840796  -0.541352 
   2.14826   0.837842  -0.545914 
    2.1537   0.834862  -0.550459 
   2.15913   0.831858  -0.554989 
   2.16457   0.828829  -0.559502 
      2.17   0.825776  -0.563998 
   2.17544   0.822699  -0.568478 
   2.18088   0.819597  -0.572941 
   2.18631   0.816471  -0.577387 
   2.19175   0.813321  -0.581816 
   2.19718   0.810146  -0.586228 
   2.20262   0.806948  -0.590622 
   2.20805   0.803726  -0.594999 
   2.21349   0.800481  -0.599359 
   2.21892   0.797211  -0.603701 
   2.22436   0.793918  -0.608024 
   2.22979   0.790602   -0.61233 
   2.23523   0.787262  -0.616618 
   2.24066   0.783899  -0.620888 
    2.2461   0.780513  -0.625139 
   2.25153   0.777104  -0.629372 
   2.25697   0.773672  -0.633587 
    2.2624   0.770217  -0.637782 
   2.26784   0.766739  -0.641959 
   2.27327   0.763239  -0.646117 
   2.27871   0.759716  -0.650255 
   2.28414    0.75617  -0.654375 
   2.28958   0.752603  -0.658475 
   2.29501   0.749013  -0.662556 
   2.30045   0.745401  -0.666617 
   2.30588   0.741767  -0.670658 
   2.31132   0.738111   -0.67468 
   2.31675   0.734433  -0.678681 
   2.32219   0.730733  -0.682663 
   2.32762   0.727012  -0.686624 
   2.33306    0.72327  -0.690566 
   2.33849   0.719506  -0.694486 
   2.34393   0.715721  -0.698387 
   2.34936   0.711914  -0.702266 
    2.3548   0.708087  -0.706125 
   2.36023   0.704239  -0.709963 
   2.36567    0.70037   -0.71378 
    2.3711    0.69648  -0.717576 
   2.37654    0.69257  -0.721351 
   2.38197   0.688639  -0.725105 
   2.38741   0.684688  -0.728837 
   2.39284   0.680716  -0.732547 
   2.39828   0.676725  -0.736236 
   2.40371   0.672713  -0.739903 
   2.40915   0.668682  -0.743549 
   2.41458   0.664631  -0.747172 
   2.42002    0.66056  -0.750773 
   2.42545    0.65647  -0.754352 
   2.43089    0.65236  -0.757909 
   2.43632   0.648232  -0.761443 
   2.44176   0.644083  -0.764955 
   2.44719   0.639916  -0.768445 
   2.45263    0.63573  -0.771911 
   2.45806   0.631526  -0.775355 
    2.4635   0.627302  -0.778776 
   2.46893    0.62306  -0.782174 
   2.47437     0.6188  -0.785549 
    2.4798   0.614521    -0.7889 
   2.48524   0.610225  -0.792228 
   2.49067    0.60591  -0.795533 
   2.49611   0.601577  -0.798815 
   2.50154   0.597227  -0.802073 
   2.50698   0.592859  -0.805307 
   2.51241   0.588473  -0.808517 
   2.51785    0.58407  -0.811703 
   2.52328    0.57965  -0.814866 
   2.52872   0.575212  -0.818004 
   2.53415   0.570758  -0.821118 
   2.53959   0.566287  -0.824208 
   2.54502   0.561799  -0.827274 
   2.55046   0.557294  -0.830315 
   2.55589   0.552773  -0.833332 
   2.56133   0.548236  -0.836324 
   2.56676   0.543682  -0.839291 
    2.5722   0.539113  -0.842234 
   2.57763   0.534527  -0.845151 
   2.58307   0.529926  -0.848044 
    2.5885   0.525309  -0.850912 
   2.59394   0.520676  -0.853754 
   2.59937   0.516029  -0.856571 
   2.60481   0.511366  -0.859363 
   2.61024   0.506687   -0.86213 
   2.61568   0.501994  -0.864871 
   2.62111   0.497286  -0.867587 
   2.62655   0.492563  -0.870277 
   2.63198   0.487826  -0.872941 
   2.63742   0.483075  -0.875579 
   2.64285   0.478309  -0.878192 
   2.64829   0.473529  -0.880779 
   2.65372   0.468734  -0.883339 
   2.65916   0.463927  -0.885874 
   2.66459   0.459105  -0.888382 
   2.67003    0.45427  -0.890864 
   2.67546   0.449421   -0.89332 
    2.6809   0.444559  -0.895749 
   2.68633   0.439684  -0.898152 
   2.69177   0.434796  -0.900529 
    2.6972   0.429896  -0.902879 
   2.70264   0.424982  -0.905202 
   2.70807   0.420056  -0.907498 
   2.71351   0.415118  -0.909768 
   2.71894   0.410167  -0.912011 
   2.72438   0.405204  -0.914226 
   2.72981   0.400229  -0.916415 
   2.73525   0.395242  -0.918577 
   2.74068   0.390244  -0.920711 
   2.74612   0.385234  -0.922819 
   2.75155   0.380213  -0.924899 
   2.75699   0.375181  -0.926952 
   2.76242   0.370137  -0.928977 
   2.76786   0.365083  -0.930975 
   2.77329   0.360017  -0.932946 
   2.77873   0.354941  -0.934889 
   2.78416   0.349855  -0.936804 
    2.7896   0.344758  -0.938692 
   2.79503   0.339651  -0.940551 
   2.80047   0.334534  -0.942384 
    2.8059   0.329408  -0.944188 
   2.81134   0.324271  -0.945964 
   2.81677   0.319125  -0.947713 
   2.82221   0.313969  -0.949433 
   2.82764   0.308805  -0.951126 
   2.83308   0.303631   -0.95279 
   2.83851   0.298448  -0.954426 
   2.84395   0.293256  -0.956034 
   2.84938   0.288056  -0.957614 
   2.85482   0.282847  -0.959165 
   2.86025   0.277629  -0.960688 
   2.86569   0.272404  -0.962183 
   2.87112    0.26717  -0.963649 
   2.87656   0.261929  -0.965087 
   2.88199    0.25668  -0.966497 
   2.88743   0.251423  -0.967877 
   2.89286   0.246159   -0.96923 
    2.8983   0.240888  -0.970553 
   2.90373   0.235609  -0.971848 
   2.90917   0.230324  -0.973114 
    2.9146   0.225031  -0.974352 
   2.92004   0.219732   -0.97556 
   2.92547   0.214427   -0.97674 
   2.93091   0.209115  -0.977891 
   2.93634   0.203797  -0.979013 
   2.94178   0.198473  -0.980106 
   2.94721   0.193143  -0.981171 
   2.95265   0.187808  -0.982206 
   2.95808   0.182467  -0.983212 
   2.96352    0.17712  -0.984189 
   2.96895   0.171769  -0.985137 
   2.97439   0.166412  -0.986056 
   2.97982    0.16105  -0.986946 
   2.98526   0.155684  -0.987807 
   2.99069   0.150313  -0.988639 
   2.99613   0.144937  -0.989441 
   3.00156   0.139557  -0.990214 
     3.007   0.134173  -0.990958 
   3.01243   0.128786  -0.991673 
   3.01787   0.123394  -0.992358 
    3.0233   0.117999  -0.993014 
   3.02874     0.1126   -0.99364 
   3.03417   0.107198  -0.994238 
   3.03961   0.101792  -0.994806 
   3.04504  0.0963841  -0.995344 
   3.05048   0.090973  -0.995853 
   3.05591  0.0855591  -0.996333 
   3.06135  0.0801428  -0.996783 
   3.06678  0.0747241  -0.997204 
   3.07222  0.0693031  -0.997596 
   3.07765  0.0638801  -0.997958 
   3.08309  0.0584553   -0.99829 
   3.08852  0.0530287  -0.998593 
   3.09396  0.0476005  -0.998867 
   3.09939   0.042171   -0.99911 
   3.10483  0.0367401  -0.999325 
   3.11026  0.0313083   -0.99951 
    3.1157  0.0258754  -0.999665 
   3.12113  0.0204418  -0.999791 
   3.12657  0.0150077  -0.999887 
     3.132 0.00957302  -0.999954 
   3.13744 0.00413811  -0.999992 
   3.14287 -0.00129693  -0.999999 
   3.14831 -0.00673193  -0.999977 
   3.15374 -0.0121667  -0.999926 
   3.15918 -0.0176012  -0.999845 
   3.16461 -0.0230351  -0.999735 
   3.17005 -0.0284683  -0.999595 
   3.17548 -0.0339007  -0.999425 
   3.18092 -0.0393321  -0.999226 
   3.18635 -0.0447624  -0.998998 
   3.19179 -0.0501913   -0.99874 
   3.19722 -0.0556187  -0.998452 
   3.20266 -0.0610445  -0.998135 
   3.20809 -0.0664685  -0.997789 
   3.21353 -0.0718905  -0.997413 
   3.21896 -0.0773104  -0.997007 
    3.2244  -0.082728  -0.996572 
   3.22983 -0.0881432  -0.996108 
   3.23527 -0.0935558  -0.995614 
    3.2407 -0.0989656  -0.995091 
   3.24614  -0.104372  -0.994538 
   3.25157  -0.109776  -0.993956 
   3.25701  -0.115177  -0.993345 
   3.26244  -0.120574  -0.992704 
   3.26788  -0.125968  -0.992034 
   3.27331  -0.131357  -0.991335 
   3.27875  -0.136743  -0.990607 
   3.28418  -0.142125  -0.989849 
   3.28962  -0.147503  -0.989062 
   3.29505  -0.152876  -0.988245 
   3.30049  -0.158245    -0.9874 
   3.30592   -0.16361  -0.986525 
   3.31136  -0.168969  -0.985621 
   3.31679  -0.174323  -0.984689 
   3.32223  -0.179673  -0.983727 
   3.32766  -0.185016  -0.982735 
    3.3331  -0.190355  -0.981715 
   3.33853  -0.195688  -0.980666 
   3.34397  -0.201015  -0.979588 
    3.3494  -0.206336  -0.978481 
   3.35484  -0.211651  -0.977345 
   3.36028   -0.21696  -0.976181 
   3.36571  -0.222262  -0.974987 
   3.37115  -0.227558  -0.973765 
   3.37658  -0.232847  -0.972513 
   3.38202  -0.238129  -0.971234 
   3.38745  -0.243404  -0.969925 
   3.39289  -0.248672  -0.968588 
   3.39832  -0.253933  -0.967222 
   3.40376  -0.259186  -0.965827 
   3.40919  -0.264431  -0.964405 
   3.41463  -0.269669  -0.962953 
   3.42006  -0.274899  -0.961473 
    3.4255   -0.28012  -0.959965 
   3.43093  -0.285334  -0.958428 
   3.43637  -0.290539  -0.956863 
    3.4418  -0.295735   -0.95527 
   3.44724  -0.300922  -0.953649 
   3.45267  -0.306101  -0.951999 
   3.45811  -0.311271  -0.950321 
   3.46354  -0.316431  -0.948616 
   3.46898  -0.321582  -0.946882 
   3.47441  -0.326724   -0.94512 
   3.47985  -0.331856   -0.94333 
   3.48528  -0.336978  -0.941513 
   3.49072   -0.34209  -0.939667 
   3.49615  -0.347192  -0.937794 
   3.50159  -0.352284  -0.935893 
   3.50702  -0.357365  -0.933965 
   3.51246  -0.362436  -0.932009 
   3.51789  -0.367496  -0.930025 
   3.52333  -0.372545  -0.928014 
   3.52876  -0.377584  -0.925976 
    3.5342  -0.382611   -0.92391 
   3.53963  -0.387627  -0.921817 
   3.54507  -0.392631  -0.919696 
    3.5505  -0.397624  -0.917549 
   3.55594  -0.402605  -0.915374 
   3.56137  -0.407574  -0.913172 
   3.56681  -0.412531  -0.910944 
   3.57224  -0.417476  -0.908688 
   3.57768  -0.422409  -0.906406 
   3.58311  -0.427329  -0.904096 
   3.58855  -0.432236  -0.901761 
   3.59398  -0.437131  -0.899398 
   3.59942  -0.442013  -0.897009 
   3.60485  -0.446881  -0.894593 
   3.61029  -0.451737  -0.892151 
   3.61572  -0.456579  -0.889683 
   3.62116  -0.461408  -0.887188 
   3.62659  -0.466223  -0.884667 
   3.63203  -0.471024   -0.88212 
   3.63746  -0.475812  -0.879547 
    3.6429  -0.480585  -0.876948 
   3.64833  -0.485344  -0.874323 
   3.65377  -0.490089  -0.871673 
    3.6592  -0.494819  -0.868996 
   3.66464  -0.499535  -0.866294 
   3.67007  -0.504236  -0.863566 
   3.67551  -0.508922  -0.860813 
   3.68094  -0.513593  -0.858034 
   3.68638  -0.518249   -0.85523 
   3.69181  -0.522889  -0.852401 
   3.69725  -0.527514  -0.849546 
   3.70268  -0.532124  -0.846667 
   3.70812  -0.536718  -0.843762 
   3.71355  -0.541296  -0.840832 
   3.71899  -0.545858  -0.837878 
   3.72442  -0.550403  -0.834899 
   3.72986  -0.554933  -0.831895 
   3.73529  -0.559446  -0.828867 
   3.74073  -0.563943  -0.825814 
   3.74616  -0.568423  -0.822737 
    3.7516  -0.572886  -0.819635 
   3.75703  -0.577332  -0.816509 
   3.76247  -0.581761   -0.81336 
    3.7679  -0.586173  -0.810186 
   3.77334  -0.590568  -0.806988 
   3.77877  -0.594945  -0.803766 
   3.78421  -0.599305  -0.800521 
   3.78964  -0.603647  -0.797252 
   3.79508  -0.607971  -0.793959 
   3.80051  -0.612278  -0.790643 
   3.80595  -0.616566  -0.787304 
   3.81138  -0.620836  -0.783941 
   3.81682  -0.625087  -0.780555 
   3.82225   -0.62932  -0.777146 
   3.82769  -0.633535  -0.773714 
   3.83312  -0.637731   -0.77026 
   3.83856  -0.641908  -0.766782 
   3.84399  -0.646066  -0.763282 
   3.84943  -0.650204  -0.759759 
   3.85486  -0.654324  -0.756214 
    3.8603  -0.658425  -0.752647 
   3.86573  -0.662505  -0.749057 
   3.87117  -0.666567  -0.745445 
    3.8766  -0.670608  -0.741812 
   3.88204   -0.67463  -0.738156 
   3.88747  -0.678632  -0.734478 
   3.89291  -0.682614  -0.730779 
   3.89834  -0.686576  -0.727058 
   3.90378  -0.690517  -0.723316 
   3.90921  -0.694438  -0.719552 
   3.91465  -0.698339  -0.715767 
   3.92008  -0.702219  -0.711961 
   3.92552  -0.706078  -0.708134 
   3.93095  -0.709916  -0.704286 
   3.93639  -0.713734  -0.700417 
   3.94182   -0.71753  -0.696528 
   3.94726  -0.721305  -0.692618 
   3.95269  -0.725059  -0.688687 
   3.95813  -0.728791  -0.684736 
   3.96356  -0.732502  -0.680765 
     3.969  -0.736191  -0.676774 
   3.97443  -0.739858  -0.672763 
   3.97987  -0.743504  -0.668732 
    3.9853  -0.747127  -0.664681 
   3.99074  -0.750729  -0.660611 
   3.99617  -0.754308  -0.656521 
   4.00161  -0.757865  -0.652411 
   4.00704    -0.7614  -0.648283 
   4.01248  -0.764912  -0.644135 
   4.01791  -0.768402  -0.639968 
   4.02335  -0.771869  -0.635782 
   4.02878  -0.775313  -0.631578 
   4.03422  -0.778734  -0.627354 
   4.03965  -0.782132  -0.623113 
   4.04509  -0.785507  -0.618853 
   4.05052  -0.788859  -0.614574 
   4.05596  -0.792188  -0.610278 
   4.06139  -0.795493  -0.605963 
   4.06683  -0.798775  -0.601631 
   4.07226  -0.802033   -0.59728 
    4.0777  -0.805267  -0.592913 
   4.08313  -0.808478  -0.588527 
   4.08857  -0.811664  -0.584124 
     4.094  -0.814827  -0.579704 
   4.09944  -0.817966  -0.575267 
   4.10487   -0.82108  -0.570813 
   4.11031   -0.82417  -0.566342 
   4.11574  -0.827236  -0.561854 
   4.12118  -0.830278   -0.55735 
   4.12661  -0.833295  -0.552829 
   4.13205  -0.836287  -0.548292 
   4.13748  -0.839255  -0.543739 
   4.14292  -0.842198  -0.539169 
   4.14835  -0.845116  -0.534584 
   4.15379  -0.848009  -0.529983 
   4.15922  -0.850876  -0.525366 
   4.16466  -0.853719  -0.520734 
   4.17009  -0.856537  -0.516086 
   4.17553  -0.859329  -0.511423 
   4.18096  -0.862096  -0.506745 
    4.1864  -0.864838  -0.502052 
   4.19183  -0.867553  -0.497344 
   4.19727  -0.870244  -0.492622 
    4.2027  -0.872908  -0.487885 
   4.20814  -0.875547  -0.483133 
   4.21357   -0.87816  -0.478367 
